error_number,current_index,next_index,current_byte_offset,next_byte_offset,counter_current,counter_next,counter_delta,counter_missing_samples,lfsr_current,lfsr_expected_next,lfsr_received,lfsr_steps_to_received,lfsr_missing_samples,next_sample_at_4096_boundary
5135,331263,331264,0x00A1BFE0,0x00A1C000,27225,27228,3,2,0x94C045A1,0x29808B43,0xA6022D0C,3,2,True
5136,331264,331265,0x00A1C000,0x00A1C020,27228,28173,945,944,0xA6022D0C,0x4C045A19,0x0C33910D,>64,unknown,False
5137,331391,331392,0x00A1CFE0,0x00A1D000,28299,28302,3,2,0xEEFEE8F4,0xDDFDD1E8,0x77F747A3,3,2,True
5138,331392,331393,0x00A1D000,0x00A1D020,28302,29243,941,940,0x77F747A3,0xEFEE8F47,0xE7EADF2D,>64,unknown,False
5139,331519,331520,0x00A1DFE0,0x00A1E000,29369,29372,3,2,0x8B4C7A4A,0x1698F494,0x5A63D251,3,2,True
5140,331520,331521,0x00A1E000,0x00A1E020,29372,30272,900,899,0x5A63D251,0xB4C7A4A3,0x1323D860,>64,unknown,False
5141,331647,331648,0x00A1EFE0,0x00A1F000,30398,30401,3,2,0x9D7D98C6,0x3AFB318D,0xEBECC636,3,2,True
5142,331648,331649,0x00A1F000,0x00A1F020,30401,31290,889,888,0xEBECC636,0xD7D98C6C,0x5AD8058D,>64,unknown,False
5143,331775,331776,0x00A1FFE0,0x00A20000,31416,31419,3,2,0x54D3E9EE,0xA9A7D3DC,0xA69F4F70,3,2,True
5144,331776,331777,0x00A20000,0x00A20020,31419,32388,969,968,0xA69F4F70,0x4D3E9EE0,0xF5D3F86E,>64,unknown,False
5145,331903,331904,0x00A20FE0,0x00A21000,32514,32517,3,2,0xB6B782B5,0x6D6F056A,0xB5BC15A8,3,2,True
5146,331904,331905,0x00A21000,0x00A21020,32517,33482,965,964,0xB5BC15A8,0x6B782B51,0x4C798403,>64,unknown,False
5147,332031,332032,0x00A21FE0,0x00A22000,33608,33611,3,2,0x9E0B6F4D,0x3C16DE9A,0xF05B7A6A,3,2,True
5148,332032,332033,0x00A22000,0x00A22020,33611,34572,961,960,0xF05B7A6A,0xE0B6F4D5,0x8428CE94,>64,unknown,False
5149,332159,332160,0x00A22FE0,0x00A23000,34698,34701,3,2,0x9C14390F,0x3828721F,0xE0A1C87F,3,2,True
5150,332160,332161,0x00A23000,0x00A23020,34701,35664,963,962,0xE0A1C87F,0xC14390FE,0x153D06BB,>64,unknown,False
5151,332287,332288,0x00A23FE0,0x00A24000,35790,35793,3,2,0x79637F88,0xF2C6FF10,0xCB1BFC42,3,2,True
5152,332288,332289,0x00A24000,0x00A24020,35793,36751,958,957,0xCB1BFC42,0x9637F885,0x40053898,>64,unknown,False
5153,332415,332416,0x00A24FE0,0x00A25000,36877,36880,3,2,0x4918193F,0x9230327E,0x48C0C9FA,3,2,True
5154,332416,332417,0x00A25000,0x00A25020,36880,37837,957,956,0x48C0C9FA,0x918193F5,0x23EDB09B,>64,unknown,False
5155,332543,332544,0x00A25FE0,0x00A26000,37963,37966,3,2,0x1EBCDBE2,0x3D79B7C5,0xF5E6DF16,3,2,True
5156,332544,332545,0x00A26000,0x00A26020,37966,38933,967,966,0xF5E6DF16,0xEBCDBE2C,0xBA60E4AE,>64,unknown,False
5157,332671,332672,0x00A26FE0,0x00A27000,39059,39062,3,2,0x71A61D3A,0xE34C3A74,0x8D30E9D1,3,2,True
5158,332672,332673,0x00A27000,0x00A27020,39062,39955,893,892,0x8D30E9D1,0x1A61D3A3,0xEC94885A,>64,unknown,False
5159,332799,332800,0x00A27FE0,0x00A28000,40081,40084,3,2,0x2E9E0DAB,0x5D3C1B57,0x74F06D5C,3,2,True
5160,332800,332801,0x00A28000,0x00A28020,40084,41099,1015,1014,0x74F06D5C,0xE9E0DAB8,0xCD39D257,>64,unknown,False
5161,332927,332928,0x00A28FE0,0x00A29000,41225,41228,3,2,0x1A2F0415,0x345E082A,0xD17820A9,3,2,True
5162,332928,332929,0x00A29000,0x00A29020,41228,42167,939,938,0xD17820A9,0xA2F04153,0x2354E403,>64,unknown,False
5163,333055,333056,0x00A29FE0,0x00A2A000,42293,42296,3,2,0x482140EE,0x904281DC,0x410A0771,3,2,True
5164,333056,333057,0x00A2A000,0x00A2A020,42296,43256,960,959,0x410A0771,0x82140EE3,0xA0656FFD,>64,unknown,False
5165,333183,333184,0x00A2AFE0,0x00A2B000,43382,43385,3,2,0x6B8E53C1,0xD71CA782,0x5C729E08,3,2,True
5166,333184,333185,0x00A2B000,0x00A2B020,43385,44344,959,958,0x5C729E08,0xB8E53C10,0x7823F4E1,>64,unknown,False
5167,333311,333312,0x00A2BFE0,0x00A2C000,44470,44473,3,2,0x73BD8630,0xE77B0C61,0x9DEC3184,3,2,True
5168,333312,333313,0x00A2C000,0x00A2C020,44473,45430,957,956,0x9DEC3184,0x3BD86308,0xC26FAFA5,>64,unknown,False
5169,333439,333440,0x00A2CFE0,0x00A2D000,45556,45559,3,2,0x5E9A0930,0xBD341260,0xF4D04983,3,2,True
5170,333440,333441,0x00A2D000,0x00A2D020,45559,46519,960,959,0xF4D04983,0xE9A09306,0x71B82AF0,>64,unknown,False
5171,333567,333568,0x00A2DFE0,0x00A2E000,46645,46648,3,2,0x7BE3B968,0xF7C772D0,0xDF1DCB42,3,2,True
5172,333568,333569,0x00A2E000,0x00A2E020,46648,47616,968,967,0xDF1DCB42,0xBE3B9685,0x86AB78AE,>64,unknown,False
5173,333695,333696,0x00A2EFE0,0x00A2F000,47742,47745,3,2,0x768E1546,0xED1C2A8D,0xB470AA35,3,2,True
5174,333696,333697,0x00A2F000,0x00A2F020,47745,48704,959,958,0xB470AA35,0x68E1546A,0x73F5D436,>64,unknown,False
5175,333823,333824,0x00A2FFE0,0x00A30000,48830,48833,3,2,0x036B1533,0x06D62A67,0x1B58A99C,3,2,True
5176,333824,333825,0x00A30000,0x00A30020,48833,49732,899,898,0x1B58A99C,0x36B15338,0x00D71FA2,>64,unknown,False
5177,333951,333952,0x00A30FE0,0x00A31000,49858,49861,3,2,0x978EA726,0x2F1D4E4C,0xBC753931,3,2,True
5178,333952,333953,0x00A31000,0x00A31020,49861,50729,868,867,0xBC753931,0x78EA7263,0x26F8B5B9,>64,unknown,False
5179,334079,334080,0x00A31FE0,0x00A32000,50855,50858,3,2,0x81ED0E92,0x03DA1D25,0x0F687494,3,2,True
5180,334080,334081,0x00A32000,0x00A32020,50858,51831,973,972,0x0F687494,0x1ED0E928,0x28AA0580,>64,unknown,False
5181,334207,334208,0x00A32FE0,0x00A33000,51957,51960,3,2,0x5502F023,0xAA05E047,0xA817811D,3,2,True
5182,334208,334209,0x00A33000,0x00A33020,51960,52901,941,940,0xA817811D,0x502F023B,0x35ADD2F3,>64,unknown,False
5183,334335,334336,0x00A33FE0,0x00A34000,53027,53030,3,2,0xE33E4F42,0xC67C9E84,0x19F27A10,3,2,True
5184,334336,334337,0x00A34000,0x00A34020,53030,53974,944,943,0x19F27A10,0x33E4F420,0x6B8459BD,>64,unknown,False
5185,334463,334464,0x00A34FE0,0x00A35000,54100,54103,3,2,0x95BC1A72,0x2B7834E5,0xADE0D395,3,2,True
5186,334464,334465,0x00A35000,0x00A35020,54103,55068,965,964,0xADE0D395,0x5BC1A72A,0x9B9631E5,>64,unknown,False
5187,334591,334592,0x00A35FE0,0x00A36000,55194,55197,3,2,0xE4227C16,0xC844F82D,0x2113E0B5,3,2,True
5188,334592,334593,0x00A36000,0x00A36020,55197,56161,964,963,0x2113E0B5,0x4227C16A,0x81B71DFC,>64,unknown,False
5189,334719,334720,0x00A36FE0,0x00A37000,56287,56290,3,2,0x8E22AFEA,0x1C455FD4,0x71157F52,3,2,True
5190,334720,334721,0x00A37000,0x00A37020,56290,57251,961,960,0x71157F52,0xE22AFEA5,0x47283E8E,>64,unknown,False
5191,334847,334848,0x00A37FE0,0x00A38000,57377,57380,3,2,0x373C6B37,0x6E78D66F,0xB9E359BF,3,2,True
5192,334848,334849,0x00A38000,0x00A38020,57380,58346,966,965,0xB9E359BF,0x73C6B37E,0x9F216232,>64,unknown,False
5193,334975,334976,0x00A38FE0,0x00A39000,58472,58475,3,2,0x21DBCC7F,0x43B798FF,0x0EDE63FF,3,2,True
5194,334976,334977,0x00A39000,0x00A39020,58475,59370,895,894,0x0EDE63FF,0x1DBCC7FF,0x667C9FD7,>64,unknown,False
5195,335103,335104,0x00A39FE0,0x00A3A000,59496,59499,3,2,0x99F7B757,0x33EF6EAE,0xCFBDBAB9,3,2,True
5196,335104,335105,0x00A3A000,0x00A3A020,59499,60386,887,886,0xCFBDBAB9,0x9F7B7572,0xA1396956,>64,unknown,False
5197,335231,335232,0x00A3AFE0,0x00A3B000,60512,60515,3,2,0x028C4824,0x05189048,0x14624120,3,2,True
5198,335232,335233,0x00A3B000,0x00A3B020,60515,61480,965,964,0x14624120,0x28C48240,0x71C47882,>64,unknown,False
5199,335359,335360,0x00A3BFE0,0x00A3C000,61606,61609,3,2,0x6B09AC2B,0xD6135857,0x584D615D,3,2,True
5200,335360,335361,0x00A3C000,0x00A3C020,61609,62571,962,961,0x584D615D,0xB09AC2BA,0x1CA82DD6,>64,unknown,False
5201,335487,335488,0x00A3CFE0,0x00A3D000,62697,62700,3,2,0x90345F64,0x2068BEC8,0x81A2FB20,3,2,True
5202,335488,335489,0x00A3D000,0x00A3D020,62700,63670,970,969,0x81A2FB20,0x0345F641,0xE0310D6F,>64,unknown,False
5203,335615,335616,0x00A3DFE0,0x00A3E000,63796,63799,3,2,0x67EF7B06,0xCFDEF60D,0x3F7BD835,3,2,True
5204,335616,335617,0x00A3E000,0x00A3E020,63799,64761,962,961,0x3F7BD835,0x7EF7B06A,0x96D8C645,>64,unknown,False
5205,335743,335744,0x00A3EFE0,0x00A3F000,64887,64890,3,2,0xB00B6F06,0x6016DE0C,0x805B7833,3,2,True
5206,335744,335745,0x00A3F000,0x00A3F020,64890,313,959,958,0x805B7833,0x00B6F066,0x57C82705,>64,unknown,False
5207,335871,335872,0x00A3FFE0,0x00A40000,439,442,3,2,0xEDD497D7,0xDBA92FAF,0x6EA4BEBD,3,2,True
5208,335872,335873,0x00A40000,0x00A40020,442,1415,973,972,0x6EA4BEBD,0xDD497D7A,0x4375D39F,>64,unknown,False
5209,335999,336000,0x00A40FE0,0x00A41000,1541,1544,3,2,0x58B2B5C5,0xB1656B8B,0xC595AE2D,3,2,True
5210,336000,336001,0x00A41000,0x00A41020,1544,2504,960,959,0xC595AE2D,0x8B2B5C5A,0xECCAA936,>64,unknown,False
5211,336127,336128,0x00A41FE0,0x00A42000,2630,2633,3,2,0xEF937E2F,0xDF26FC5E,0x7C9BF17A,3,2,True
5212,336128,336129,0x00A42000,0x00A42020,2633,3522,889,888,0x7C9BF17A,0xF937E2F5,0x5C9DB9A2,>64,unknown,False
5213,336255,336256,0x00A42FE0,0x00A43000,3648,3651,3,2,0xC621110A,0x8C422214,0x31088852,3,2,True
5214,336256,336257,0x00A43000,0x00A43020,3651,4541,890,889,0x31088852,0x621110A4,0x0E6F2BED,>64,unknown,False
5215,336383,336384,0x00A43FE0,0x00A44000,4667,4670,3,2,0x4BB720A9,0x976E4152,0x5DB9054B,3,2,True
5216,336384,336385,0x00A44000,0x00A44020,4670,5634,964,963,0x5DB9054B,0xBB720A97,0x7E63F370,>64,unknown,False
5217,336511,336512,0x00A44FE0,0x00A45000,5760,5763,3,2,0xE116572C,0xC22CAE59,0x08B2B964,3,2,True
5218,336512,336513,0x00A45000,0x00A45020,5763,6718,955,954,0x08B2B964,0x116572C8,0xD6695F97,>64,unknown,False
5219,336639,336640,0x00A45FE0,0x00A46000,6844,6847,3,2,0x25DD2EE8,0x4BBA5DD1,0x2EE97745,3,2,True
5220,336640,336641,0x00A46000,0x00A46020,6847,7814,967,966,0x2EE97745,0x5DD2EE8B,0xE4FB4DD0,>64,unknown,False
5221,336767,336768,0x00A46FE0,0x00A47000,7940,7943,3,2,0x247EE833,0x48FDD066,0x23F7419B,3,2,True
5222,336768,336769,0x00A47000,0x00A47020,7943,8905,962,961,0x23F7419B,0x47EE8336,0x2F3FE94A,>64,unknown,False
5223,336895,336896,0x00A47FE0,0x00A48000,9031,9034,3,2,0x835EC164,0x06BD82C9,0x1AF60B25,3,2,True
5224,336896,336897,0x00A48000,0x00A48020,9034,10656,1622,1621,0x1AF60B25,0x35EC164B,0xECE0C63E,>64,unknown,False
5225,337023,337024,0x00A48FE0,0x00A49000,10782,10785,3,2,0xBE71F219,0x7CE3E432,0xF38F90CB,3,2,True
5226,337024,337025,0x00A49000,0x00A49020,10785,11760,975,974,0xF38F90CB,0xE71F2197,0xF083ACA0,>64,unknown,False
5227,337151,337152,0x00A49FE0,0x00A4A000,11886,11889,3,2,0x13AAB85E,0x275570BC,0x9D55C2F2,3,2,True
5228,337152,337153,0x00A4A000,0x00A4A020,11889,12855,966,965,0x9D55C2F2,0x3AAB85E5,0x604AFC38,>64,unknown,False
5229,337279,337280,0x00A4AFE0,0x00A4B000,12981,12984,3,2,0x171C8AEF,0x2E3915DF,0xB8E4577C,3,2,True
5230,337280,337281,0x00A4B000,0x00A4B020,12984,13871,887,886,0xB8E4577C,0x71C8AEF8,0x6A8907B6,>64,unknown,False
5231,337407,337408,0x00A4BFE0,0x00A4C000,13997,14000,3,2,0x93ED3191,0x27DA6322,0x9F698C88,3,2,True
5232,337408,337409,0x00A4C000,0x00A4C020,14000,14889,889,888,0x9F698C88,0x3ED31910,0x8D7689F3,>64,unknown,False
5233,337535,337536,0x00A4CFE0,0x00A4D000,15015,15018,3,2,0x12F4F515,0x25E9EA2A,0x97A7A8AA,3,2,True
5234,337536,337537,0x00A4D000,0x00A4D020,15018,15983,965,964,0x97A7A8AA,0x2F4F5154,0x4B9D66B5,>64,unknown,False
5235,337663,337664,0x00A4DFE0,0x00A4E000,16109,16112,3,2,0x8FB91481,0x1F722903,0x7DC8A40D,3,2,True
5236,337664,337665,0x00A4E000,0x00A4E020,16112,17076,964,963,0x7DC8A40D,0xFB91481B,0x4C7735A1,>64,unknown,False
5237,337791,337792,0x00A4EFE0,0x00A4F000,17202,17205,3,2,0xD9A0BCA9,0xB3417953,0xCD05E54F,3,2,True
5238,337792,337793,0x00A4F000,0x00A4F020,17205,18168,963,962,0xCD05E54F,0x9A0BCA9E,0x27B8CB56,>64,unknown,False
5239,337919,337920,0x00A4FFE0,0x00A50000,18294,18297,3,2,0xE12F1CFC,0xC25E39F9,0x0978E7E5,3,2,True
5240,337920,337921,0x00A50000,0x00A50020,18297,19261,964,963,0x0978E7E5,0x12F1CFCB,0x39F82F22,>64,unknown,False
5241,338047,338048,0x00A50FE0,0x00A51000,19387,19390,3,2,0xBE272229,0x7C4E4452,0xF1391149,3,2,True
5242,338048,338049,0x00A51000,0x00A51020,19390,20357,967,966,0xF1391149,0xE2722293,0xA86D2CB5,>64,unknown,False
5243,338175,338176,0x00A51FE0,0x00A52000,20483,20486,3,2,0xAFEA03B1,0x5FD40763,0x7F501D8D,3,2,True
5244,338176,338177,0x00A52000,0x00A52020,20486,21449,963,962,0x7F501D8D,0xFEA03B1B,0x79388A60,>64,unknown,False
5245,338303,338304,0x00A52FE0,0x00A53000,21575,21578,3,2,0x5BABAAB2,0xB7575564,0xDD5D5592,3,2,True
5246,338304,338305,0x00A53000,0x00A53020,21578,22535,957,956,0xDD5D5592,0xBABAAB24,0x8D3DC7D9,>64,unknown,False
5247,338431,338432,0x00A53FE0,0x00A54000,22661,22664,3,2,0xDDABC2AA,0xBB578555,0xED5E1555,3,2,True
5248,338432,338433,0x00A54000,0x00A54020,22664,23554,890,889,0xED5E1555,0xDABC2AAA,0x205DBC64,>64,unknown,False
5249,338559,338560,0x00A54FE0,0x00A55000,23680,23683,3,2,0xF480EE6D,0xE901DCDA,0xA4077368,3,2,True
5250,338560,338561,0x00A55000,0x00A55020,23683,24578,895,894,0xA4077368,0x480EE6D0,0x3ECBA9CE,>64,unknown,False
5251,338687,338688,0x00A55FE0,0x00A56000,24704,24707,3,2,0xD8FC9A34,0xB1F93469,0xC7E4D1A7,3,2,True
5252,338688,338689,0x00A56000,0x00A56020,24707,25686,979,978,0xC7E4D1A7,0x8FC9A34F,0x9B6763CB,>64,unknown,False
5253,338815,338816,0x00A56FE0,0x00A57000,25812,25815,3,2,0x882030E9,0x104061D3,0x4101874D,3,2,True
5254,338816,338817,0x00A57000,0x00A57020,25815,26779,964,963,0x4101874D,0x82030E9B,0x23DC4451,>64,unknown,False
5255,338943,338944,0x00A57FE0,0x00A58000,26905,26908,3,2,0xDE7B6D41,0xBCF6DA83,0xF3DB6A0D,3,2,True
5256,338944,338945,0x00A58000,0x00A58020,26908,27877,969,968,0xF3DB6A0D,0xE7B6D41B,0x26AFF85F,>64,unknown,False
5257,339071,339072,0x00A58FE0,0x00A59000,28003,28006,3,2,0xBB894F73,0x77129EE7,0xDC4A7B9D,3,2,True
5258,339072,339073,0x00A59000,0x00A59020,28006,28967,961,960,0xDC4A7B9D,0xB894F73A,0x4E3DB689,>64,unknown,False
5259,339199,339200,0x00A59FE0,0x00A5A000,29093,29096,3,2,0x84793C3E,0x08F2787C,0x23C9E1F1,3,2,True
5260,339200,339201,0x00A5A000,0x00A5A020,29096,30059,963,962,0x23C9E1F1,0x4793C3E2,0xDA97BD9C,>64,unknown,False
5261,339327,339328,0x00A5AFE0,0x00A5B000,30185,30188,3,2,0xE9B3EA10,0xD367D421,0x4D9F5084,3,2,True
5262,339328,339329,0x00A5B000,0x00A5B020,30188,31155,967,966,0x4D9F5084,0x9B3EA109,0x80554163,>64,unknown,False
5263,339455,339456,0x00A5BFE0,0x00A5C000,31281,31284,3,2,0xD8A744C4,0xB14E8989,0xC53A2625,3,2,True
5264,339456,339457,0x00A5C000,0x00A5C020,31284,32252,968,967,0xC53A2625,0x8A744C4B,0x906EA776,>64,unknown,False
5265,339583,339584,0x00A5CFE0,0x00A5D000,32378,32381,3,2,0xA13DA3E0,0x427B47C0,0x09ED1F01,3,2,True
5266,339584,339585,0x00A5D000,0x00A5D020,32381,33298,917,916,0x09ED1F01,0x13DA3E02,0x6CE5D67F,>64,unknown,False
5267,339711,339712,0x00A5DFE0,0x00A5E000,33424,33427,3,2,0xAB372CB6,0x566E596C,0x59B965B0,3,2,True
5268,339712,339713,0x00A5E000,0x00A5E020,33427,34318,891,890,0x59B965B0,0xB372CB61,0xEA95CEAF,>64,unknown,False
5269,339839,339840,0x00A5EFE0,0x00A5F000,34444,34447,3,2,0xA11D47DE,0x423A8FBC,0x08EA3EF0,3,2,True
5270,339840,339841,0x00A5F000,0x00A5F020,34447,35408,961,960,0x08EA3EF0,0x11D47DE0,0xEE2E40A0,>64,unknown,False
5271,339967,339968,0x00A5FFE0,0x00A60000,35534,35537,3,2,0x266DFEA5,0x4CDBFD4B,0x336FF52E,3,2,True
5272,339968,339969,0x00A60000,0x00A60020,35537,36497,960,959,0x336FF52E,0x66DFEA5D,0x0304FA8D,>64,unknown,False
5273,340095,340096,0x00A60FE0,0x00A61000,36623,36626,3,2,0xED2CEA99,0xDA59D532,0x696754CB,3,2,True
5274,340096,340097,0x00A61000,0x00A61020,36626,37592,966,965,0x696754CB,0xD2CEA996,0x11A111A4,>64,unknown,False
5275,340223,340224,0x00A61FE0,0x00A62000,37718,37721,3,2,0x57D0C61D,0xAFA18C3B,0xBE8630EF,3,2,True
5276,340224,340225,0x00A62000,0x00A62020,37721,38683,962,961,0xBE8630EF,0x7D0C61DF,0x8CCBD720,>64,unknown,False
5277,340351,340352,0x00A62FE0,0x00A63000,38809,38812,3,2,0x05EE5896,0x0BDCB12D,0x2F72C4B6,3,2,True
5278,340352,340353,0x00A63000,0x00A63020,38812,39776,964,963,0x2F72C4B6,0x5EE5896C,0x10D49CD1,>64,unknown,False
5279,340479,340480,0x00A63FE0,0x00A64000,39902,39905,3,2,0x23439295,0x4687252B,0x1A1C94AF,3,2,True
5280,340480,340481,0x00A64000,0x00A64020,39905,40869,964,963,0x1A1C94AF,0x3439295E,0x4A1660D8,>64,unknown,False
5281,340607,340608,0x00A64FE0,0x00A65000,40995,40998,3,2,0xAFEA8EEB,0x5FD51DD7,0x7F54775D,3,2,True
5282,340608,340609,0x00A65000,0x00A65020,40998,41963,965,964,0x7F54775D,0xFEA8EEBB,0x169169EA,>64,unknown,False
5283,340735,340736,0x00A65FE0,0x00A66000,42089,42092,3,2,0xE6E28D78,0xCDC51AF1,0x37146BC7,3,2,True
5284,340736,340737,0x00A66000,0x00A66020,42092,42983,891,890,0x37146BC7,0x6E28D78F,0xB11851D1,>64,unknown,False
5285,340863,340864,0x00A66FE0,0x00A67000,43109,43112,3,2,0xEF2276CB,0xDE44ED97,0x7913B65E,3,2,True
5286,340864,340865,0x00A67000,0x00A67020,43112,44003,891,890,0x7913B65E,0xF2276CBC,0x78A93039,>64,unknown,False
5287,340991,340992,0x00A67FE0,0x00A68000,44129,44132,3,2,0xDEFBC487,0xBDF7890E,0xF7DE2438,3,2,True
5288,340992,340993,0x00A68000,0x00A68020,44132,45092,960,959,0xF7DE2438,0xEFBC4871,0x4D992E64,>64,unknown,False
5289,341119,341120,0x00A68FE0,0x00A69000,45218,45221,3,2,0xCBA3B676,0x97476CEC,0x5D1DB3B3,3,2,True
5290,341120,341121,0x00A69000,0x00A69020,45221,46193,972,971,0x5D1DB3B3,0xBA3B6766,0xECB9A55C,>64,unknown,False
5291,341247,341248,0x00A69FE0,0x00A6A000,46319,46322,3,2,0xADD9B84B,0x5BB37096,0x6ECDC259,3,2,True
5292,341248,341249,0x00A6A000,0x00A6A020,46322,47284,962,961,0x6ECDC259,0xDD9B84B2,0xA6BF59A6,>64,unknown,False
5293,341375,341376,0x00A6AFE0,0x00A6B000,47410,47413,3,2,0xA8985385,0x5130A70A,0x44C29C2B,3,2,True
5294,341376,341377,0x00A6B000,0x00A6B020,47413,48374,961,960,0x44C29C2B,0x89853856,0x85025529,>64,unknown,False
5295,341503,341504,0x00A6BFE0,0x00A6C000,48500,48503,3,2,0x8D3D4C1D,0x1A7A983B,0x69EA60ED,3,2,True
5296,341504,341505,0x00A6C000,0x00A6C020,48503,49463,960,959,0x69EA60ED,0xD3D4C1DB,0xE59981DD,>64,unknown,False
5297,341631,341632,0x00A6CFE0,0x00A6D000,49589,49592,3,2,0xDA18A39C,0xB4314739,0xD0C51CE4,3,2,True
5298,341632,341633,0x00A6D000,0x00A6D020,49592,50555,963,962,0xD0C51CE4,0xA18A39C8,0x01F3B8E9,>64,unknown,False
5299,341759,341760,0x00A6DFE0,0x00A6E000,50681,50684,3,2,0xB772EEE0,0x6EE5DDC1,0xBB977705,3,2,True
5300,341760,341761,0x00A6E000,0x00A6E020,50684,51649,965,964,0xBB977705,0x772EEE0B,0x06333C25,>64,unknown,False
5301,341887,341888,0x00A6EFE0,0x00A6F000,51775,51778,3,2,0xAA9808B7,0x5530116F,0x54C045BE,3,2,True
5302,341888,341889,0x00A6F000,0x00A6F020,51778,52739,961,960,0x54C045BE,0xA9808B7C,0xAFB40829,>64,unknown,False
5303,342015,342016,0x00A6FFE0,0x00A70000,52865,52868,3,2,0xC9EDBB10,0x93DB7621,0x4F6DD884,3,2,True
5304,342016,342017,0x00A70000,0x00A70020,52868,53782,914,913,0x4F6DD884,0x9EDBB109,0xB50C4C16,>64,unknown,False
5305,342143,342144,0x00A70FE0,0x00A71000,53908,53911,3,2,0x5FC91F43,0xBF923E86,0xFE48FA1B,3,2,True
5306,342144,342145,0x00A71000,0x00A71020,53911,54877,966,965,0xFE48FA1B,0xFC91F437,0x4D059222,>64,unknown,False
5307,342271,342272,0x00A71FE0,0x00A72000,55003,55006,3,2,0x5BB44930,0xB7689260,0xDDA24982,3,2,True
5308,342272,342273,0x00A72000,0x00A72020,55006,55974,968,967,0xDDA24982,0xBB449305,0xA5402757,>64,unknown,False
5309,342399,342400,0x00A72FE0,0x00A73000,56100,56103,3,2,0x8ABDDB9D,0x157BB73B,0x55EEDCED,3,2,True
5310,342400,342401,0x00A73000,0x00A73020,56103,56997,894,893,0x55EEDCED,0xABDDB9DA,0x33F23496,>64,unknown,False
5311,342527,342528,0x00A73FE0,0x00A74000,57123,57126,3,2,0xF2E77C80,0xE5CEF901,0x973BE404,3,2,True
5312,342528,342529,0x00A74000,0x00A74020,57126,58094,968,967,0x973BE404,0x2E77C809,0x5B98B5B4,>64,unknown,False
5313,342655,342656,0x00A74FE0,0x00A75000,58220,58223,3,2,0x321B7833,0x6436F067,0x90DBC19E,3,2,True
5314,342656,342657,0x00A75000,0x00A75020,58223,59180,957,956,0x90DBC19E,0x21B7833D,0xD64F2CF1,>64,unknown,False
5315,342783,342784,0x00A75FE0,0x00A76000,59306,59309,3,2,0xEB6702D8,0xD6CE05B1,0x5B3816C6,3,2,True
5316,342784,342785,0x00A76000,0x00A76020,59309,60276,967,966,0x5B3816C6,0xB6702D8D,0xB190D933,>64,unknown,False
5317,342911,342912,0x00A76FE0,0x00A77000,60402,60405,3,2,0x5F5CE025,0xBEB9C04B,0xFAE7012E,3,2,True
5318,342912,342913,0x00A77000,0x00A77020,60405,61371,966,965,0xFAE7012E,0xF5CE025C,0x80BDAA63,>64,unknown,False
5319,343039,343040,0x00A77FE0,0x00A78000,61497,61500,3,2,0x169015B4,0x2D202B68,0xB480ADA3,3,2,True
5320,343040,343041,0x00A78000,0x00A78020,61500,62464,964,963,0xB480ADA3,0x69015B47,0xF7CCB6BA,>64,unknown,False
5321,343167,343168,0x00A78FE0,0x00A79000,62590,62593,3,2,0xF705072A,0xEE0A0E54,0xB8283952,3,2,True
5322,343168,343169,0x00A79000,0x00A79020,62593,63487,894,893,0xB8283952,0x705072A5,0xAA804595,>64,unknown,False
5323,343295,343296,0x00A79FE0,0x00A7A000,63613,63616,3,2,0xA9473DBC,0x528E7B79,0x4A39EDE6,3,2,True
5324,343296,343297,0x00A7A000,0x00A7A020,63616,64582,966,965,0x4A39EDE6,0x9473DBCD,0x36EFEF9A,>64,unknown,False
5325,343423,343424,0x00A7AFE0,0x00A7B000,64708,64711,3,2,0x5301B066,0xA60360CC,0x980D8332,3,2,True
5326,343424,343425,0x00A7B000,0x00A7B020,64711,138,963,962,0x980D8332,0x301B0665,0xE39936D4,>64,unknown,False
5327,343551,343552,0x00A7BFE0,0x00A7C000,264,267,3,2,0x568715EC,0xAD0E2BD9,0xB438AF67,3,2,True
5328,343552,343553,0x00A7C000,0x00A7C020,267,1169,902,901,0xB438AF67,0x68715ECE,0x37D66CBF,>64,unknown,False
5329,343679,343680,0x00A7CFE0,0x00A7D000,1295,1298,3,2,0xA7F5514F,0x4FEAA29E,0x3FAA8A79,3,2,True
5330,343680,343681,0x00A7D000,0x00A7D020,1298,2259,961,960,0x3FAA8A79,0x7F5514F3,0xE6CF31F2,>64,unknown,False
5331,343807,343808,0x00A7DFE0,0x00A7E000,2385,2388,3,2,0x9C93283B,0x39265076,0xE49941DA,3,2,True
5332,343808,343809,0x00A7E000,0x00A7E020,2388,3349,961,960,0xE49941DA,0xC93283B4,0x7225FBDF,>64,unknown,False
5333,343935,343936,0x00A7EFE0,0x00A7F000,3475,3478,3,2,0x9B1EC93F,0x363D927E,0xD8F649FA,3,2,True
5334,343936,343937,0x00A7F000,0x00A7F020,3478,4445,967,966,0xD8F649FA,0xB1EC93F5,0x07FCF68E,>64,unknown,False
5335,344063,344064,0x00A7FFE0,0x00A80000,4571,4574,3,2,0x1D33D3A9,0x3A67A753,0xE99E9D4C,3,2,True
5336,344064,344065,0x00A80000,0x00A80020,4574,5545,971,970,0xE99E9D4C,0xD33D3A99,0x82E8DE4B,>64,unknown,False
